4.891721771287414929e-03	-8.414993501416603502e-03	-1.513825581940333662e-02	7.108621972099831050e-03	6.942258271995939423e-03	2.259728183340329460e-02	2.109294751475859070e-02	-2.130188930431599001e-02	-1.417690747996442008e-03	4.994825899695980523e-03	-4.018828496943178258e-02	1.793033293577041883e-03	2.156040886858850980e-02	2.276892309248477325e-02	8.721229263907608054e-02	-1.850431550407855702e-02	-1.559967733349310959e-03	3.310413763738615216e-03	-5.108776610413317751e-03	-3.418902845763763243e-02	2.116088207586745013e-02	2.207635541043873051e-02	2.052039051407655162e-02	1.511667275261120193e-02	1.170242568817372354e-02	1.022032415395070053e-02	-1.556229728669800833e-02	-2.490672488582777733e-02	-3.020107686343104052e-03	-1.080150778325556123e-02	2.479150709340141590e-02	8.114783883813751764e-03	-5.768303482363508310e-03	-1.491730332360229061e-02	-2.277281204171316409e-02	4.090514181154320666e-03	-1.033867512882219453e-02	-2.351017918391854703e-03	9.419876856238991805e-03	-1.096226264496832394e-02	1.229335717187459570e-02	6.764724468596964788e-03	2.089600189416081916e-02	-3.216807008451341710e-02	2.940820401767964623e-02	6.601047406368587729e-03	8.969808354398976433e-03	-2.906035836246588164e-02	5.280194452117320351e-03	2.161806860484321788e-02	9.037409216513898544e-03	5.007860640166758408e-03	7.579120687294793081e-03	-3.180399531399534518e-02	-2.199164226496874361e-02	8.822013212207515526e-03	1.065379954443359256e-01	1.148643678724346924e-02	-6.038425923617737022e-03	-2.480775369163920954e-03	-1.923712436768362788e-02	3.267220846737693002e-02	5.324470176693429230e-02	-1.509272261531723058e-02	1.252430576741863331e-02	-2.643879469479298860e-02	1.683897353818539092e-03	5.090714876421507723e-04	4.134387921269001842e-02	1.237144026114860539e-02	-2.978389735301022190e-02	-6.197546896386702669e-03	1.240224819810512198e-02	-4.747980177758870726e-03	2.448352690899836034e-03	-1.803715929278541059e-03	-1.703434506833739759e-02	3.155991030745141051e-04	-4.443204588053984924e-03	-4.486229481870917385e-02	-2.174391488747405565e-02	2.180909160904829711e-02	-1.654977263434889365e-02	-1.292296003788581497e-02	2.298195169513011019e-02	-2.498824695828506543e-03	-4.667788596224407491e-03	-2.675972675863797640e-02	1.739505608022680685e-02	-1.640252427699663562e-02
-4.017061941786913976e-02	3.055549897013191962e-02	2.669896092149543487e-01	-9.219770481852632149e-02	-1.915696354899790177e-01	-5.431739048756388799e-01	-3.937763510819823343e-01	5.018380098653781873e-01	4.046070032745650025e-01	-6.063182752800062580e-01	6.664954915288082704e-01	-7.059297973719319552e-02	-1.674576980169532880e-01	-3.616891656061964055e-01	-8.656429311714651798e-01	4.182349906698715203e-01	3.050303138752084031e-01	1.550729650785596103e-01	1.258295950955957698e-01	8.442214339586288085e-01	-2.409422559671260955e-01	-2.991787450454145847e-01	-3.958523320411748703e-01	-1.297333450471035154e-01	-2.125196802485985192e-01	-2.118769401758101856e-01	4.042315052475985437e-01	5.433491834721853042e-01	-7.651297745242708302e-03	2.298369100958519429e-01	-1.222607570422536150e-01	-2.946078551969005255e-01	-4.976831065428966028e-02	2.765818026186375178e-01	4.279423610935690347e-01	-8.064142084252436116e-02	2.967106362210831377e-02	-2.181865132283046169e-02	1.031216968408732032e-01	-2.734510345757081365e-02	1.682038973275662430e-01	-1.380924908764409875e-01	-2.665945038935174094e-01	5.863045065258406519e-01	-8.186269985009206884e-01	8.722273418658382793e-02	-6.563622175748395904e-02	5.050679979431943467e-01	-3.000337578770204683e-01	-5.934698597989925828e-01	-4.247951848537399044e-01	1.540066527859497263e-02	-2.877551194982312377e-01	5.215700338101184608e-01	6.397953676207268625e-02	-1.264635908546754006e-01	-1.231272615415207883e-01	-2.257253605615208991e-01	2.998747875766947235e-01	9.743005937542296990e-02	5.287501027984227164e-01	-5.560853324144031662e-01	-8.418780138926162948e-01	3.475633392135525357e-01	-3.280034856358668982e-01	3.773188723943223244e-01	-2.200053090396714844e-02	6.970147873710771588e-03	-8.566397762644389902e-01	-2.352192115699260067e-01	3.611822505279558837e-01	7.417905855725963338e-02	-1.364933108101641299e-02	1.276277143077025542e-02	1.206087747871015664e-01	-2.283106955265252688e-02	2.743872266518224134e-01	1.101731180754367684e-01	4.928047327079695429e-03	9.245473756944084798e-01	3.882222835239695358e-01	-4.626169844724246083e-01	3.174106751744262822e-01	2.529226183324396748e-01	-2.654647492167602207e-01	-1.249878999941021612e-01	1.568858423885172715e-01	5.580352117554883140e-01	-3.887572577945397345e-01	4.140025305824162061e-01
-8.452931042208582102e-02	-4.877215532442077950e-01	-8.272113359585475667e-02	-3.764278950486869835e-02	-2.166950314171382785e-01	2.592945618957055443e-01	1.531265060891402741e-01	-5.738143244359857897e-01	-4.404226299956158219e-01	8.839596344518190207e-01	-6.403473117494619116e-01	1.692365800858590119e-01	-2.474254591514917501e-01	1.438564456904731503e-01	1.098968008813654418e+00	-6.534606269516635146e-01	-6.997024416901223010e-01	-1.202802178092403224e-01	-1.654436700748786737e-01	-2.113515963644589657e-01	4.474184275978653758e-01	2.140065741346508510e-02	4.811384658338705989e-01	1.048677235539130226e-01	-1.139299672546443126e-01	-1.319852654927045899e-01	-6.240484501167042897e-01	-4.236570435464822593e-01	5.808249614492971835e-01	-3.082060641476591090e-01	-2.558383285035198962e-01	1.970492382157362776e-01	-3.053552308174636298e-01	-1.552237071374337196e-01	-6.301631259037488997e-01	8.140556826548024649e-02	1.506634386541611838e-02	-3.851498100154409632e-01	-1.315890542282921738e-01	1.394014466016545162e-01	-4.086467857481516641e-01	-1.456577528218705453e-01	7.250495319859179277e-01	-5.699286699823604696e-01	1.693696812342392333e+00	2.753355122507334940e-01	3.724984946041761114e-01	-2.938548932543768588e-01	2.876882520043314018e-01	1.600416949755328666e+00	9.293197411861510160e-01	4.169530569120007135e-02	2.161100027513358224e-01	-1.999996789801640473e-01	2.086598461779484437e-01	1.406483487072411054e-01	9.484490153375097279e-03	1.709722637770208775e-01	-4.568124008195127983e-01	2.192971397954562029e-01	-6.988234443891014891e-01	3.158581880133783382e-01	2.819944395303699003e-01	6.984727527089211463e-02	6.749653721769978132e-01	-1.795511684357161963e-01	-6.707826649500733818e-02	-2.729603180938121598e-01	7.226937440775700328e-01	4.508668810620112266e-01	-5.039242501553333753e-01	2.730011521685761777e-01	3.017805260050104299e-01	-2.869591690971697862e-01	-2.713187884074604872e-01	6.106690741564166913e-01	-3.399666720010519061e-01	2.013684369340206295e-02	-3.155636041443638518e-01	-3.828023375052980182e-01	-1.011648591048528889e+00	5.621592222202106415e-01	1.711944334834902548e-01	-2.645163268660700173e-01	6.619848509073530084e-03	3.488685084783217927e-01	5.473171719761259491e-01	-4.002131899288684513e-01	2.553239522292023445e-01	-8.489450390920251499e-02
3.024017201678337319e-01	8.544141639363203033e-01	-2.680579214010715416e-01	4.471085466113459139e-01	1.222650436334067559e+00	8.541570916984309036e-01	8.780784609891851833e-01	1.355998626037203079e-02	-1.435027388844540286e-01	8.250185951344923829e-02	-5.888867833395169393e-01	-2.940972191078385922e-01	7.997655487061383628e-01	4.272906267566518035e-01	5.849149883969884112e-01	1.796822243794459206e-01	2.992639928255717563e-01	4.403246071489255731e-02	-1.811878667775323748e-01	-1.923760677213411929e+00	-2.126234913262063306e-02	8.194292068327676537e-01	-2.026916700534307503e-01	1.105210934736565870e-01	8.533898311614365184e-01	8.401188984426599671e-01	4.451999699612296107e-02	-5.402897737989234006e-01	-7.432318270598429200e-01	1.316090448201863161e-01	5.924557823510318011e-01	8.371211565019607281e-01	5.901304801328238758e-01	-3.324080794335894651e-01	-4.937718465822954483e-02	2.545891415895840115e-01	-2.419359597142489715e-01	7.614841705808181871e-01	1.373271614063399648e-01	4.633200786876425226e-01	1.391623553140257201e-02	1.172288954560388730e+00	-6.528509394985835268e-01	-4.748037440232653617e-01	-6.109326132144061727e-01	-4.374569043599572105e-01	-6.960149665497896709e-01	-7.038000864869914386e-01	2.280641193931153832e-01	-3.980267895928505939e-01	-9.153691395889669291e-01	2.146822241287882904e-01	4.969330082578242713e-01	-1.079628244715053142e+00	-9.715871917758793774e-01	4.055802705021789301e-01	3.277441700193002572e-02	5.524485488250413523e-01	-9.076071342886296578e-02	-4.471570554680327492e-01	-1.161575737810882220e-01	1.012792506340994603e+00	1.775929983613041330e+00	-7.867571019386452313e-01	-6.807496368476585735e-02	-1.390222035990209548e-01	1.729586174863208536e-01	7.121989846811841440e-01	9.249154219834547774e-01	-2.450810191953317063e-01	-4.111068941900831303e-02	-2.854324498198478333e-01	-4.523224273155633246e-01	5.859454912543411442e-01	4.881464408938989696e-01	-7.021219905927025273e-01	-1.008111279904956858e-01	-1.414951133081426837e-01	5.814805124114813539e-01	-1.241880640415743864e+00	6.092775793129490136e-01	7.665676591924831806e-02	-7.625239955838172268e-01	-5.733374473185833681e-02	5.921341606269582281e-01	-2.833622315139727732e-01	-9.873036672587389706e-01	-7.840742797377687756e-01	6.755220526161757055e-01	-1.120724573950117486e+00
-8.683712641103191743e-01	-9.571709056893278333e-01	-1.303951094060693539e+00	-3.041917729753408350e-01	-1.187765136935657051e-01	1.109697446314371172e+00	2.605307812588571470e-01	-1.158784288175652044e+00	-7.135983019514986481e-01	-1.197228546461726051e+00	1.147628464290473965e-01	-3.594357139934740153e-01	6.440867039495198343e-01	5.570980509642041723e-01	-5.914173283379144941e-01	-9.095073073780508555e-01	5.971526136228306747e-01	-8.750922030379657546e-01	-1.923664204024545243e-01	4.087621166256725225e-01	-7.257455939142061219e-01	-9.627435028588688937e-01	-1.424765252289322826e-02	-2.813424063400277175e-01	4.408287819975904021e-01	7.162812735231337546e-01	-4.580722208710488741e-01	-1.284804948859252116e+00	-1.189109516293444413e+00	-2.343441376758115258e-01	-4.536478982490111389e-01	-3.769743510875404047e-01	1.105673859420008426e-01	-4.741589315916697189e-01	-5.754915492116201570e-01	2.780128632172481074e-01	-3.794335913463591226e-01	3.283692843653024940e-01	1.184473912277850260e+00	-1.018812918518280597e+00	-2.118642592120577664e-02	-4.187277729540686000e-01	-2.153113116208448807e-01	-1.154006593301937889e+00	-9.735768334336750707e-01	-1.715352261745568541e+00	5.014657101095906233e-01	-1.706248373141498742e-01	-9.592371637663628103e-01	-1.177539974034318426e+00	-1.486440641436019172e+00	-1.208815662213173603e+00	-6.032125829835178754e-01	5.854410105154664312e-02	3.159564149076542483e-01	-7.087837343905496468e-01	6.413871583599255466e-01	4.056538465527168014e-02	-4.014834321541831397e-01	-3.905687070831092012e-01	-5.406986625584618567e-02	2.435457958310769527e-02	-3.173717145950143426e-01	-1.472168258271319141e+00	-9.859157884747097311e-01	-9.783028873130983349e-01	-1.133776325382465089e+00	-3.289585692558787411e-01	3.430373570485980017e-01	-4.163601364599587851e-01	9.346076055936956006e-01	-1.987454636349246462e+00	-6.412433462632234349e-01	-2.888731745950207652e-01	-5.679674715751401592e-01	-7.176399866599268984e-01	-2.442789222137934924e-01	4.649766674550541712e-01	-3.410369383446253955e-01	-1.847829290335764041e+00	1.627106923686036932e-01	4.751489503304429096e-01	-1.343557099889613804e+00	-1.403147741457460018e+00	6.430825833176597728e-01	3.831449244461109238e-01	-9.854198118139161355e-01	-3.268624761431509484e-01	7.175184866412902540e-01	-2.541836189262887680e-01
-6.520369725688275331e-01	-9.632007795871635469e-01	-9.127074990685080103e-02	4.463981352983651396e-01	4.367656373705529060e-01	6.198407607489417326e-02	-1.042460757781573238e-01	-4.411274925453776974e-01	2.830814404677101104e-01	3.101217415281170564e-01	6.396411099758900765e-01	-3.689540485772633271e-01	1.276507499750098473e+00	-3.473533589497575513e-01	-1.409443584816415962e+00	2.904302071129137852e-01	9.254944268012412767e-01	-8.486058731006111688e-02	2.856334244576655967e-01	-1.379212573000125897e-01	9.275147071165353863e-01	-5.558669183183155837e-01	2.383836505810457140e-01	8.566321127947404968e-01	1.306685939482561398e+00	1.147304680572841296e+00	-3.400743729574537411e-01	5.338582573158707767e-01	-4.325132419595776323e-01	3.457568096405711500e-01	8.846110699841611136e-02	2.298340557852882604e-01	-2.401574153584042637e-01	1.672342173280731009e-02	9.621642837892277478e-02	1.281988188051736532e+00	-6.219366512420620996e-01	7.507422432333285545e-02	1.344411170745139383e+00	4.651973152339929363e-01	-5.769928733718066027e-01	-1.480242370671995544e-01	7.118262051393393908e-02	-5.440923438375164789e-01	-6.731593775624192810e-01	1.450067879192452169e+00	4.685877653418970001e-01	3.203948511721976256e-01	-2.454041902825411514e-01	2.301778426507924274e-02	-1.000742284510184987e+00	-3.578729420815315310e-01	6.706736038620348950e-01	1.103162205331004397e+00	1.126666066769601571e+00	5.938804299730632286e-01	2.720025162314729239e-01	7.948235348721582882e-01	2.539340712360878549e-01	1.324923597588787860e+00	1.034135809555921215e+00	6.792863692178277013e-01	-1.006867786888016481e+00	-1.243507833351904929e-01	1.223167187373544129e+00	3.359785362098460237e-01	6.405132359260191643e-01	1.045665775864841329e+00	3.569036304493362621e-01	7.439723988385988918e-01	-4.536553848320207250e-01	-1.213696585244436355e+00	1.115014554977691974e+00	9.934348573032086849e-01	1.162948702614068575e+00	6.596157058570750742e-01	-5.666692539314707039e-02	1.739140990420579846e-01	3.803477909080698605e-01	-8.617788466153920857e-02	-1.242895786787157730e+00	8.531567963955980494e-01	4.159022740002881191e-01	-4.809377589893267801e-01	6.908698767429389820e-01	9.542273236377214474e-01	1.467309093299371092e+00	-4.291126683598613795e-02	1.026742473267909350e+00	-5.338699827920695418e-01
-6.740996335654482197e-01	-7.136564505994826835e-01	-7.833710218018387350e-02	-3.553691930845241931e-01	-3.603374106000526433e-01	7.289433372354379159e-01	6.564752377414068141e-02	-6.580500943492882948e-01	-2.057788170449446619e-01	-4.425181188428519707e-01	-6.320758109792236068e-01	-6.300598907358954115e-01	-4.814936032209964911e-01	5.640736006540351122e-01	6.552122986920202313e-03	-7.044560864541740131e-01	1.293787386730655076e+00	3.603300087475342361e-01	7.591195140709845746e-02	3.115889559258295249e-01	-6.143384610442453181e-02	-9.212779643923004746e-01	7.650046761662566697e-01	4.960009065366379755e-01	2.919235663134807091e-01	2.948679948167922116e-01	7.383468323663609171e-04	2.225043320684551851e-01	-3.929228979679737499e-01	4.160908129335334493e-01	9.089056442473533171e-01	8.462471021510051816e-01	3.113101666905362386e-01	-6.249736252603736997e-01	-2.228842193888798950e-01	-1.408628168633790922e-01	9.698691144750170023e-01	-7.316775269502462375e-01	1.137086787937934940e+00	-4.654272445709292660e-02	-1.599125804177145671e+00	9.274381206882105211e-01	2.476482741137694399e-01	5.146815196644737300e-01	-3.623446590387067179e-01	-1.140679068761897952e+00	-5.126427175804800784e-01	2.387838348352269158e-01	-2.397839827666567725e-01	9.324016315023329060e-01	2.821742037583317431e-01	-1.888508220152145534e-01	-3.283526673947323449e-01	-1.044354151809191000e+00	-5.532293376556471909e-01	-6.377807042717892339e-02	-5.691338049827585066e-02	-1.451147118076270559e-01	-2.140229244322939539e-01	-6.652479484046319724e-01	2.935283312651167376e-01	-5.397799396627948193e-02	5.097326764928890031e-01	-1.371615002294053642e+00	-1.346951067030622395e+00	-2.453413761216786115e-01	-1.019941717487698796e+00	4.182671037756984234e-01	3.867923423521590354e-01	7.738340913109439390e-01	-2.707880533299709680e-01	1.240739984585245564e-01	5.610945871234498394e-01	-1.816435045048896135e-02	8.712836562343773128e-01	-5.638458234551948665e-04	1.384544434694121862e-01	-2.632411410502953353e-01	6.535874775958397942e-01	1.587200521818548649e-01	-1.214282682734525665e+00	1.201256785184431075e-01	-4.423858490062745341e-01	-1.902311887619991537e-01	3.883504769171796656e-01	-9.371828221079333554e-01	-4.061368746667153307e-01	5.190510526313465434e-01	3.313619334049461296e-01	-2.190419344247174660e+00
1.615820473453329909e-01	8.204203699634039504e-01	1.664903126025561383e-02	2.282209076222621869e-01	1.016908335472047398e+00	1.801003308041324302e-01	-3.721331133500492827e-01	-2.619918520152928476e-01	7.776261245747584372e-02	-4.855323809752199460e-01	1.891889804353033888e+00	-2.962519286499039062e-01	1.025697032791362540e-01	-1.471625794941593957e-01	-6.394348099088355275e-02	4.297931027026767326e-01	-8.503911016708951554e-01	7.985342654137919105e-01	-1.329845689151785137e-01	6.159183674328533309e-01	9.368436012108044553e-03	-7.221641768856214005e-01	-2.293641987571388707e-01	-1.955665030019720918e-01	7.822469092935397939e-01	6.697308125998121531e-01	-1.147929338504935642e-01	-1.013059996234368043e+00	-4.581743470299016185e-01	3.146238527794911755e-02	9.707959405459947178e-01	-3.073772699269784470e-01	2.467286555791824987e-01	2.220957763801922891e-01	3.362195363697750294e-01	1.244432429333524270e+00	-3.153564402382080245e-01	6.271513254359244449e-01	1.897270981309679305e+00	1.494672362112058894e-01	1.773239990983841996e-01	5.468842464297968275e-01	8.642820741019049402e-01	7.585786157616407621e-01	-1.030709942830868808e+00	9.028350823585742368e-01	4.901699750974686243e-01	9.851390133188813181e-01	-1.478827077007530910e+00	-4.058289855360206477e-01	-6.722547128431614061e-01	-1.268245928685816093e+00	-2.383937964549865673e-01	1.725713477074388269e+00	-4.069306023474985046e-01	8.669373671858632280e-02	-1.369439217904543371e-01	1.068353890884594648e+00	3.259136307159909984e-01	1.727411881733278198e+00	8.227818294779696284e-01	-1.833481600922996779e-01	-6.159456759578130214e-02	-8.837366559848351955e-01	1.618361614129097958e-01	-7.636648321194774436e-01	-4.055088009608806554e-01	-9.806688889226904404e-01	-3.831203371981517503e-01	-3.926254150858866643e-01	4.485762615569012790e-01	-2.872277097926618783e-01	9.368058175284216249e-02	-9.367012874554592194e-02	-5.715704564205089655e-01	1.201638343068551995e+00	1.136442425338768381e+00	4.424694786406976332e-01	4.093770772553063653e-01	-1.581120574692226333e-01	7.387525938584946772e-01	-8.172067160053072543e-01	9.722204192545114143e-01	-2.610442544617201932e-01	3.972981921740877387e-01	1.372045415142945313e+00	1.724751673183219314e+00	9.756148513578393189e-01	7.281566602728611892e-01	2.331757841719509727e+00
-7.668865168408735000e-01	-7.053851482166240139e-01	-6.864182389788182626e-01	-4.210348668168110708e-01	-4.867254021099442496e-01	-1.034850426889150299e+00	-8.746185296081840366e-02	-2.834541267073446558e-01	-2.540604495536467056e-01	9.578448813139158746e-01	-5.572571140201636464e-01	6.509086354752617876e-01	1.016787531970409358e-01	2.770441957055106430e-01	1.146707044918771068e+00	-2.930974308119163596e-01	4.801674323480919493e-01	2.659712259938028928e-02	7.882743703536924107e-01	3.121824466562548861e-01	7.971858555444877314e-01	1.130462572896503426e-01	3.295529329366158611e-01	5.424091193165454516e-01	4.875620989035885922e-01	5.284929518060941245e-01	-1.625329227791149633e-01	-6.505228627831326493e-01	5.152625649624719140e-01	5.024958321223019775e-01	4.260331024464268923e-01	3.737682506519111603e-01	2.197934419548061291e-01	3.469154607439455251e-01	1.094672473197316892e-01	7.294261321189670078e-01	1.393082171282646886e+00	6.404456343064096613e-02	-9.453570633454714267e-01	1.005436028490765299e+00	1.045547500076549063e+00	-2.108653171040939245e-01	6.775908754205139939e-01	5.552226628846584217e-02	-2.916577644034024086e-01	-1.013426253079847267e-01	-4.691930018400216063e-01	-3.056324807814889133e-01	8.822915379295722671e-01	-6.251468444635676081e-01	7.820775810423451491e-01	8.250195139027574065e-01	1.737156831638112242e-01	-7.591543582426878434e-01	6.899895762278868139e-01	1.984200024597727319e-01	1.206037491781410731e+00	1.848017006986885091e-01	1.779000495185998620e-01	-2.103270091662012564e-01	-2.753589522363952269e-01	7.155170959020382693e-01	2.524567195489798577e-01	2.059267022101443356e-01	5.495965997563374561e-01	2.922938058065203681e-01	8.751102803942506503e-02	-2.008404532157736511e-01	7.627899395104110747e-01	7.761621260125793897e-01	-1.360432817213698575e+00	9.392099136545257743e-01	9.901000600463828460e-01	4.201690790457618396e-01	4.565421033032496245e-01	5.690721875672317964e-02	8.373442294147978582e-02	1.712767042283094010e-01	1.132141447301446002e-01	3.119312469085970263e-01	-1.227685227550465941e+00	3.454246910338577004e-01	1.955142790316311829e-01	-1.859855224572656840e-01	6.601019470904472275e-01	5.862176076775852396e-01	-1.689513254315196389e-01	-7.519096830989479008e-01	6.702065142845125001e-01	5.028236670206166492e-01
2.447802709920221531e-01	2.304227552320283756e-01	-3.624461637206918274e-01	-1.248277647766681681e-02	4.163310582513897184e-01	2.037481202978520534e-01	-1.011607224889636003e-01	-3.501727164135646220e-01	2.089014151817706610e-01	-9.084614044681278422e-01	3.996953950673060585e-01	-1.456933398594488782e+00	2.698381487258785794e-01	-1.049295239186766038e-01	3.321304715331360180e-01	-1.933227360512436710e-01	2.449981796650897159e-01	-3.723250356310804365e-01	4.205099673331537669e-01	-7.433844994525212746e-01	2.290386638764317362e-01	-1.109734540424470062e+00	-2.322361309631772869e-02	-3.154942475843317551e-01	1.206793755404948765e-01	2.814316478371953201e-01	-1.661453183892733915e-02	-6.708461046417094620e-01	5.246775583424047040e-01	1.528777019080610200e-01	-3.144668295490318233e-01	3.380883788946719148e-01	-4.782796371006425157e-02	-7.638917859599771154e-02	-2.304900932071831943e-01	-4.877798318862376636e-02	1.373095209260217220e-01	4.903174600202157563e-01	1.065721966449693747e+00	-6.777139250893411682e-02	-7.079639162984086020e-01	-4.426202813178787276e-01	-6.074925322245645631e-01	-1.230561615547759308e-01	1.040299128738882750e+00	-8.552057110225301795e-01	3.118780073431595135e-01	-4.834551346602815047e-01	-1.078828798595977245e+00	-5.826590989101700924e-01	2.799453832239432241e-02	-4.521423369393210434e-01	5.258488744455112884e-02	5.681633630161561088e-01	4.815897820313237432e-01	-5.440313388463346306e-02	-9.819002877780783622e-01	-1.371000705216718907e-01	-3.999342392408212210e-01	-3.245424012483767440e-01	-3.664371173715829655e-01	6.288206530980595954e-02	-2.289537918496868663e-01	-3.995228532794595777e-01	2.420126505926632060e-02	4.265463849328435253e-01	-9.649633930219290168e-01	3.302973307287574989e-01	-6.073613467016251155e-01	-2.031174271338945236e-01	6.816080421201455852e-01	-7.410270327328655204e-01	2.344551388651527069e-01	4.705398733529157079e-02	1.823143834394500562e-01	-3.368293695690770528e-01	-4.537766137920507536e-01	2.204281213475984547e-01	5.948727393431935129e-01	-7.692552988181153850e-01	9.985289813267357317e-01	3.057233281576783313e-01	-7.706097173030600489e-01	-6.604277754659203525e-01	-6.207575019885058776e-02	-1.775329601194071683e-01	-1.194809443710983521e+00	-1.032056201389631056e+00	-4.354159459470119398e-01	-4.167661152443494776e-01
